from_node,to_node,distance,travel_time,highway,max_speed_mps,highway_group,peak_cv,offpeak_cv,hr_0,hr_1,hr_2,hr_3,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23
2519,271,91.7852383,9.314918556,residential,11.2146809,group_3,0.05,0.01,8.184382518,8.184382518,8.184382518,8.184382518,8.184382518,8.184382518,8.184382518,14.14261299,16.97113559,16.97113559,8.184382518,8.184382518,8.184382518,8.184382518,11.78551083,8.184382518,8.184382518,8.184382518,8.184382518,8.184382518,8.184382518,8.184382518,8.184382518,8.184382518
2520,3458,327.7380839,12.98680479,motorway,28.84098113,group_1,0.5,0.01,11.36362464,11.36362464,11.36362464,11.36362464,11.36362464,11.36362464,11.36362464,11.36362464,24.74179266,11.36362464,11.36362464,11.36362464,11.36362464,24.74179266,23.56361206,11.36362464,11.36362464,11.36362464,11.36362464,11.36362464,11.36362464,11.36362464,11.36362464,11.36362464
2521,57,143.3150635,6.952974427,trunk_link,21.81013333,group_2,0.6,0.25,6.571031057,6.571031057,6.571031057,6.571031057,6.571031057,6.571031057,6.571031057,6.571031057,6.571031057,6.571031057,6.571031057,6.571031057,6.571031057,6.571031057,6.571031057,6.571031057,6.571031057,15.73767195,6.571031057,6.571031057,6.571031057,6.571031057,6.571031057,6.571031057
2522,3079,130.5109139,7.094447124,trunk,21.02392057,group_2,0.6,0.25,6.207734349,6.207734349,6.207734349,6.207734349,6.207734349,6.207734349,6.207734349,6.207734349,13.51597584,6.207734349,13.51597584,6.207734349,6.207734349,6.207734349,6.207734349,6.207734349,6.207734349,12.87235795,6.207734349,6.207734349,6.207734349,6.207734349,6.207734349,6.207734349
2523,109,406.5862447,16.11120724,motorway,28.84098113,group_1,0.5,0.01,14.09751779,14.09751779,14.09751779,14.09751779,14.09751779,14.09751779,14.09751779,14.09751779,30.69424354,14.09751779,14.09751779,14.09751779,14.09751779,30.69424354,29.2326129,14.09751779,14.09751779,14.09751779,14.09751779,14.09751779,14.09751779,14.09751779,14.09751779,14.09751779
2524,91,1023.019034,40.5377011,motorway,28.84098113,group_1,0.5,0.01,35.47102053,35.47102053,35.47102053,35.47102053,35.47102053,35.47102053,35.47102053,35.47102053,77.23034357,35.47102053,35.47102053,35.47102053,35.47102053,77.23034357,73.55270816,35.47102053,35.47102053,35.47102053,35.47102053,35.47102053,35.47102053,35.47102053,35.47102053,35.47102053
2525,2524,257.8985799,10.2193754,motorway,28.84098113,group_1,0.5,0.01,8.942087605,8.942087605,8.942087605,8.942087605,8.942087605,8.942087605,8.942087605,8.942087605,19.4694285,8.942087605,8.942087605,8.942087605,8.942087605,19.4694285,18.54231286,8.942087605,8.942087605,8.942087605,8.942087605,8.942087605,8.942087605,8.942087605,8.942087605,8.942087605
2526,3272,737.0235253,56.92118779,motorway_link,19.67495814,group_1,0.5,0.01,37.45997933,37.45997933,37.45997933,37.45997933,37.45997933,37.45997933,37.45997933,64.73084428,77.67701314,64.73084428,77.67701314,81.5608638,81.5608638,81.5608638,81.5608638,77.67701314,64.73084428,85.44471445,77.67701314,37.45997933,37.45997933,37.45997933,37.45997933,37.45997933
2526,103,227.0160739,12.57607374,motorway,28.84098113,group_1,0.5,0.01,7.871302048,7.871302048,7.871302048,7.871302048,7.871302048,7.871302048,7.871302048,17.13802852,17.13802852,17.13802852,17.13802852,17.13802852,17.13802852,17.13802852,17.13802852,17.13802852,17.13802852,18.85183138,17.13802852,7.871302048,7.871302048,7.871302048,7.871302048,7.871302048
2527,3955,307.6392814,17.10253927,motorway_link,19.67495814,group_1,0.5,0.01,15.63608315,15.63608315,15.63608315,15.63608315,15.63608315,15.63608315,15.63608315,15.63608315,34.04413112,15.63608315,15.63608315,15.63608315,15.63608315,15.63608315,32.42298202,15.63608315,15.63608315,15.63608315,15.63608315,15.63608315,15.63608315,15.63608315,15.63608315,15.63608315
2528,3274,485.8533926,34.85703135,trunk,21.02392057,group_2,0.6,0.25,23.10955233,23.10955233,23.10955233,23.10955233,23.10955233,23.10955233,23.10955233,47.91996771,50.31596609,47.91996771,47.91996771,50.31596609,47.91996771,50.31596609,47.91996771,23.10955233,50.31596609,55.3475627,39.93330642,23.10955233,23.10955233,23.10955233,23.10955233,23.10955233
2529,3297,144.1809274,7.498478958,trunk,21.02392057,group_2,0.6,0.25,6.857946733,6.857946733,6.857946733,6.857946733,6.857946733,6.857946733,6.857946733,6.857946733,6.857946733,14.22063835,6.857946733,9.875443296,11.85053196,6.857946733,6.857946733,6.857946733,6.857946733,6.857946733,6.857946733,6.857946733,6.857946733,6.857946733,6.857946733,6.857946733
2530,2529,365.6599858,20.32088839,motorway_link,19.67495814,group_1,0.5,0.01,18.58504517,18.58504517,18.58504517,18.58504517,18.58504517,18.58504517,18.58504517,18.58504517,18.58504517,38.53794967,18.58504517,26.76246505,32.11495806,18.58504517,18.58504517,18.58504517,18.58504517,18.58504517,18.58504517,18.58504517,18.58504517,18.58504517,18.58504517,18.58504517
2531,2532,78.95423442,4.586137191,motorway_link,19.67495814,group_1,0.5,0.01,4.012930236,4.012930236,4.012930236,4.012930236,4.012930236,4.012930236,4.012930236,4.012930236,8.737272745,4.012930236,4.012930236,4.012930236,4.012930236,8.737272745,8.321212138,4.012930236,4.012930236,4.012930236,4.012930236,4.012930236,4.012930236,4.012930236,4.012930236,4.012930236
2532,2533,296.9461814,17.24842165,motorway_link,19.67495814,group_1,0.5,0.01,15.09259533,15.09259533,15.09259533,15.09259533,15.09259533,15.09259533,15.09259533,15.09259533,32.86080597,15.09259533,15.09259533,15.09259533,15.09259533,32.86080597,31.29600569,15.09259533,15.09259533,15.09259533,15.09259533,15.09259533,15.09259533,15.09259533,15.09259533,15.09259533
2533,2933,138.4586972,8.042514569,motorway_link,19.67495814,group_1,0.5,0.01,7.037305807,7.037305807,7.037305807,7.037305807,7.037305807,7.037305807,7.037305807,7.037305807,15.32218519,7.037305807,7.037305807,7.037305807,7.037305807,15.32218519,14.59255732,7.037305807,7.037305807,7.037305807,7.037305807,7.037305807,7.037305807,7.037305807,7.037305807,7.037305807
2534,80,276.8905773,14.50013715,motorway_link,19.67495814,group_1,0.5,0.01,14.07324861,14.07324861,14.07324861,14.07324861,14.07324861,14.07324861,14.07324861,14.07324861,14.07324861,14.07324861,14.07324861,14.07324861,14.07324861,14.07324861,14.07324861,24.31857359,14.07324861,14.07324861,14.07324861,14.07324861,14.07324861,14.07324861,14.07324861,14.07324861
2534,3331,378.7357988,19.32824564,motorway,28.84098113,group_1,0.5,0.01,13.13186251,13.13186251,13.13186251,13.13186251,13.13186251,13.13186251,13.13186251,13.13186251,22.69185842,28.5917416,18.90988201,27.2302301,28.5917416,22.69185842,28.5917416,28.5917416,28.5917416,31.45091576,27.2302301,13.13186251,13.13186251,13.13186251,13.13186251,13.13186251
2535,2586,178.630311,9.788608035,motorway,28.84098113,group_1,0.5,0.01,6.193628093,6.193628093,6.193628093,6.193628093,6.193628093,6.193628093,6.193628093,13.48526257,13.48526257,13.48526257,13.48526257,12.84310721,12.84310721,12.84310721,13.48526257,13.48526257,12.84310721,14.83378883,13.48526257,6.193628093,6.193628093,6.193628093,6.193628093,6.193628093
2536,3122,211.4363441,13.87071681,primary,16.87712414,group_2,0.6,0.25,12.52798417,12.52798417,12.52798417,12.52798417,12.52798417,12.52798417,12.52798417,12.52798417,12.52798417,12.52798417,12.52798417,12.52798417,27.27692937,12.52798417,12.52798417,12.52798417,12.52798417,30.00462231,12.52798417,12.52798417,12.52798417,12.52798417,12.52798417,12.52798417
2537,3301,10.61413568,0.74709219,primary,16.87712414,group_2,0.6,0.25,0.628906654,0.628906654,0.628906654,0.628906654,0.628906654,0.628906654,0.628906654,1.086750699,0.628906654,0.628906654,1.304100839,0.524088879,0.628906654,0.628906654,1.304100839,1.304100839,1.086750699,0.628906654,0.628906654,0.628906654,0.628906654,0.628906654,0.628906654,0.628906654
2538,12,200.9950034,12.27056518,primary,16.87712414,group_2,0.6,0.25,11.90931593,11.90931593,11.90931593,11.90931593,11.90931593,11.90931593,11.90931593,11.90931593,11.90931593,11.90931593,11.90931593,11.90931593,11.90931593,11.90931593,11.90931593,20.57929792,11.90931593,11.90931593,11.90931593,11.90931593,11.90931593,11.90931593,11.90931593,11.90931593
2539,3184,93.51197387,5.708822364,primary,16.87712414,group_2,0.6,0.25,5.54075286,5.54075286,5.54075286,5.54075286,5.54075286,5.54075286,5.54075286,5.54075286,5.54075286,5.54075286,5.54075286,5.54075286,5.54075286,5.54075286,5.54075286,9.574420943,5.54075286,5.54075286,5.54075286,5.54075286,5.54075286,5.54075286,5.54075286,5.54075286
2540,76,104.622497,8.857159661,secondary,15.28876023,group_2,0.6,0.25,6.843098817,6.843098817,6.843098817,6.843098817,6.843098817,6.843098817,6.843098817,6.843098817,14.89934219,6.843098817,6.843098817,14.89934219,6.843098817,14.89934219,6.843098817,14.89934219,14.18984971,15.60883468,6.843098817,6.843098817,6.843098817,6.843098817,6.843098817,6.843098817
2541,2548,60.20436424,6.896572601,residential,11.2146809,group_3,0.05,0.01,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856,11.68840731,9.276513736,5.368352856,5.368352856,11.68840731,11.68840731,11.68840731,12.85724804,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856
2541,3536,66.16377982,6.711032991,residential,11.2146809,group_3,0.05,0.01,5.899746984,5.899746984,5.899746984,5.899746984,5.899746984,5.899746984,5.899746984,5.899746984,5.899746984,5.899746984,5.899746984,5.899746984,5.899746984,5.899746984,5.899746984,10.19476279,12.84540111,14.12994122,5.899746984,5.899746984,5.899746984,5.899746984,5.899746984,5.899746984
2542,2535,506.9635976,27.78066006,motorway,28.84098113,group_1,0.5,0.01,17.57789013,17.57789013,17.57789013,17.57789013,17.57789013,17.57789013,17.57789013,38.27198862,38.27198862,38.27198862,38.27198862,36.44951298,36.44951298,36.44951298,38.27198862,38.27198862,36.44951298,42.09918749,38.27198862,17.57789013,17.57789013,17.57789013,17.57789013,17.57789013
2543,2768,18.57100104,1.870716882,unclassified,11.38809927,group_3,0.05,0.01,1.630737545,1.630737545,1.630737545,1.630737545,1.630737545,1.630737545,1.630737545,1.630737545,1.630737545,3.550572241,1.630737545,3.550572241,3.550572241,1.630737545,1.630737545,1.630737545,1.630737545,1.630737545,1.630737545,1.630737545,1.630737545,1.630737545,1.630737545,1.630737545
2543,4071,89.57746598,9.446653806,unclassified,11.38809927,group_3,0.05,0.01,7.865883838,7.865883838,7.865883838,7.865883838,7.865883838,7.865883838,7.865883838,7.865883838,7.865883838,7.865883838,7.865883838,16.31069673,7.865883838,7.865883838,17.12623156,17.12623156,7.865883838,18.83885472,7.865883838,7.865883838,7.865883838,7.865883838,7.865883838,7.865883838
2543,2544,150.4343726,12.21887377,primary,16.87712414,group_2,0.6,0.25,8.913507497,8.913507497,8.913507497,8.913507497,8.913507497,8.913507497,8.913507497,18.48304915,18.48304915,18.48304915,19.4072016,18.48304915,8.913507497,8.913507497,8.913507497,19.4072016,19.4072016,18.48304915,8.913507497,8.913507497,8.913507497,8.913507497,8.913507497,8.913507497
2544,2562,201.8860301,16.39798056,primary,16.87712414,group_2,0.6,0.25,11.96211087,11.96211087,11.96211087,11.96211087,11.96211087,11.96211087,11.96211087,24.80463309,24.80463309,24.80463309,26.04486475,24.80463309,11.96211087,11.96211087,11.96211087,26.04486475,26.04486475,24.80463309,11.96211087,11.96211087,11.96211087,11.96211087,11.96211087,11.96211087
2545,3726,10.5804931,0.903953768,primary,16.87712414,group_2,0.6,0.25,0.626913271,0.626913271,0.626913271,0.626913271,0.626913271,0.626913271,0.626913271,0.626913271,1.364965726,1.364965726,1.299967358,1.299967358,1.364965726,0.626913271,1.364965726,0.626913271,1.364965726,1.501462299,1.364965726,0.626913271,0.626913271,0.626913271,0.626913271,0.626913271
2545,3587,16.3974413,1.533863568,residential,11.2146809,group_3,0.05,0.01,1.462140693,1.462140693,1.462140693,1.462140693,1.462140693,1.462140693,1.462140693,1.462140693,1.462140693,1.462140693,1.462140693,1.462140693,1.462140693,1.462140693,1.462140693,3.183489688,1.462140693,1.462140693,1.462140693,1.462140693,1.462140693,1.462140693,1.462140693,1.462140693
2546,2545,18.80334004,2.005657252,residential,11.2146809,group_3,0.05,0.01,1.676671874,1.676671874,1.676671874,1.676671874,1.676671874,1.676671874,1.676671874,1.676671874,1.676671874,3.650584138,1.676671874,1.676671874,3.650584138,1.676671874,1.676671874,3.650584138,3.650584138,1.676671874,1.676671874,1.676671874,1.676671874,1.676671874,1.676671874,1.676671874
2546,3728,22.29603842,1.946286147,primary,16.87712414,group_2,0.6,0.25,1.32108043,1.32108043,1.32108043,1.32108043,1.32108043,1.32108043,1.32108043,2.739392379,1.32108043,2.739392379,2.876361998,2.739392379,2.876361998,1.32108043,2.876361998,2.876361998,2.876361998,2.739392379,2.876361998,1.32108043,1.32108043,1.32108043,1.32108043,1.32108043
2547,2361,97.41033696,8.390007022,primary_link,11.96245926,group_2,0.6,0.25,8.143002609,8.143002609,8.143002609,8.143002609,8.143002609,8.143002609,8.143002609,14.07110851,8.143002609,8.143002609,8.143002609,8.143002609,8.143002609,8.143002609,8.143002609,8.143002609,8.143002609,8.143002609,8.143002609,8.143002609,8.143002609,8.143002609,8.143002609,8.143002609
2547,65,87.00764687,8.169966709,primary,16.87712414,group_2,0.6,0.25,5.155359772,5.155359772,5.155359772,5.155359772,5.155359772,5.155359772,5.155359772,11.22466172,10.69015402,10.69015402,11.22466172,11.22466172,11.22466172,11.22466172,11.22466172,10.69015402,11.22466172,12.3471279,11.22466172,5.155359772,5.155359772,5.155359772,5.155359772,5.155359772
2548,2549,15.48154838,1.842561447,residential,11.2146809,group_3,0.05,0.01,1.38047159,1.38047159,1.38047159,1.38047159,1.38047159,1.38047159,1.38047159,2.86254589,3.005673184,2.86254589,3.005673184,1.38047159,1.38047159,3.005673184,3.005673184,1.38047159,3.005673184,1.38047159,1.38047159,1.38047159,1.38047159,1.38047159,1.38047159,1.38047159
2548,2551,382.7886278,35.02701491,primary,16.87712414,group_2,0.6,0.25,22.68091557,22.68091557,22.68091557,22.68091557,22.68091557,22.68091557,22.68091557,49.38270386,49.38270386,49.38270386,49.38270386,47.03114653,49.38270386,22.68091557,49.38270386,49.38270386,49.38270386,54.32097424,49.38270386,22.68091557,22.68091557,22.68091557,22.68091557,22.68091557
2548,2541,60.20436424,5.943725758,residential,11.2146809,group_3,0.05,0.01,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856,11.68840731,12.85724804,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856,5.368352856
2549,2548,15.48154838,1.725615257,residential,11.2146809,group_3,0.05,0.01,1.38047159,1.38047159,1.38047159,1.38047159,1.38047159,1.38047159,1.38047159,1.38047159,1.38047159,1.38047159,2.86254589,3.005673184,3.005673184,1.38047159,1.38047159,1.38047159,3.005673184,3.306240503,1.38047159,1.38047159,1.38047159,1.38047159,1.38047159,1.38047159
2549,2547,180.5140719,16.90395907,primary,16.87712414,group_2,0.6,0.25,10.69578385,10.69578385,10.69578385,10.69578385,10.69578385,10.69578385,10.69578385,22.1787774,22.1787774,22.1787774,23.28771627,23.28771627,23.28771627,23.28771627,23.28771627,22.1787774,23.28771627,25.6164879,23.28771627,10.69578385,10.69578385,10.69578385,10.69578385,10.69578385
2549,2392,104.4726011,11.10332054,residential,11.2146809,group_3,0.05,0.01,9.315699845,9.315699845,9.315699845,9.315699845,9.315699845,9.315699845,9.315699845,9.315699845,20.28288696,19.3170352,9.315699845,9.315699845,9.315699845,9.315699845,20.28288696,9.315699845,20.28288696,9.315699845,9.315699845,9.315699845,9.315699845,9.315699845,9.315699845,9.315699845
2550,2551,18.80244551,1.809691169,residential,11.2146809,group_3,0.05,0.01,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,3.650410469,2.897151166,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211
2550,382,106.6373657,10.52786231,residential,11.2146809,group_3,0.05,0.01,9.508729378,9.508729378,9.508729378,9.508729378,9.508729378,9.508729378,9.508729378,9.508729378,9.508729378,9.508729378,20.7031663,9.508729378,9.508729378,9.508729378,9.508729378,9.508729378,9.508729378,22.77348293,9.508729378,9.508729378,9.508729378,9.508729378,9.508729378,9.508729378
2550,2549,379.3453422,35.19953636,primary,16.87712414,group_2,0.6,0.25,22.4768947,22.4768947,22.4768947,22.4768947,22.4768947,22.4768947,22.4768947,46.60808886,46.60808886,48.9384933,48.9384933,48.9384933,38.84007405,48.9384933,48.9384933,46.60808886,48.9384933,53.83234263,48.9384933,22.4768947,22.4768947,22.4768947,22.4768947,22.4768947
2551,2550,18.80244551,1.884690723,residential,11.2146809,group_3,0.05,0.01,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,3.476581399,3.650410469,1.67659211,2.897151166,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211,1.67659211
2551,3626,117.5836016,10.72937189,primary,16.87712414,group_2,0.6,0.25,6.967040154,6.967040154,6.967040154,6.967040154,6.967040154,6.967040154,6.967040154,15.16919719,15.16919719,15.16919719,14.44685446,14.44685446,15.16919719,6.967040154,15.16919719,15.16919719,15.16919719,16.6861169,15.16919719,6.967040154,6.967040154,6.967040154,6.967040154,6.967040154
2552,2553,15.7020669,1.370519433,tertiary,12.92855829,group_3,0.05,0.01,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,2.644362616,1.214525746,2.644362616,2.098700489,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746
2552,2550,154.6168617,14.06903844,primary,16.87712414,group_2,0.6,0.25,9.161327511,9.161327511,9.161327511,9.161327511,9.161327511,9.161327511,9.161327511,18.99692873,18.99692873,19.94677516,19.94677516,19.94677516,9.161327511,19.94677516,19.94677516,18.99692873,19.94677516,21.94145268,19.94677516,9.161327511,9.161327511,9.161327511,9.161327511,9.161327511
2553,2552,15.7020669,1.333678818,tertiary,12.92855829,group_3,0.05,0.01,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,2.644362616,2.644362616,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746,1.214525746
