node_index,is_stop_only,pos_x,pos_y,osmid,y,x
50,FALSE,582501.9878,4132300.684,30674923,37.3337197,-122.068687
51,FALSE,581671.2923,4133607.43,30675690,37.3455705,-122.0779191
52,FALSE,582162.4013,4133143.535,30675692,37.3413462,-122.0724265
53,FALSE,582478.6814,4132829.739,30675695,37.33849,-122.0688912
54,FALSE,582558.0583,4132566.795,30675699,37.3361131,-122.0680245
55,FALSE,582555.7762,4132508.943,30675700,37.3355919,-122.0680567
56,FALSE,583302.7548,4132690.078,31362863,37.3371577,-122.059605
57,FALSE,585972.2233,4137860.167,32331534,37.3835102,-122.0288733
58,FALSE,585594.6719,4137958.636,32331540,37.3844326,-122.0331261
59,FALSE,585386.6211,4139783.148,32788810,37.4008953,-122.0352652
60,FALSE,582637.8457,4138017.37,32789021,37.3852303,-122.0665156
61,FALSE,588906.5686,4134128.767,32875800,37.3496042,-121.9961802
62,FALSE,588930.6296,4133889.422,32875801,37.3474448,-121.9959373
63,FALSE,588913.6477,4131171.182,32875811,37.3229482,-121.996455
64,FALSE,589261.743,4131179.435,32875813,37.3229892,-121.9925257
65,FALSE,588931.4046,4134447.166,32875815,37.3524714,-121.9958616
66,FALSE,588933.8901,4134418.344,32875818,37.3522114,-121.995837
67,FALSE,588950.0545,4133882.062,32875833,37.3473766,-121.9957189
68,FALSE,587183.8447,4137386.567,33003981,37.3791287,-122.0152447
69,FALSE,581656.4413,4135776.586,33060212,37.3651218,-122.0778476
70,FALSE,595312.158,4133641.353,33102524,37.3445757,-121.9239304
71,FALSE,583601.1429,4132211.622,33104718,37.3328187,-122.0562909
72,FALSE,588869.4135,4136105.726,33106550,37.3674251,-121.9963624
73,FALSE,588884.4193,4136915.519,33106555,37.3747219,-121.9960957
74,FALSE,587386.2235,4137255.422,33261972,37.3779277,-122.0129746
75,FALSE,587775.2591,4137133.642,33280028,37.3767934,-122.0085955
76,FALSE,581653.5682,4136491.272,33343472,37.3715633,-122.0778012
77,FALSE,581642.3033,4136701.654,33343473,37.3734604,-122.0779052
78,FALSE,582780.1438,4138077.974,33343482,37.3857638,-122.0649016
79,FALSE,582671.3664,4138011.943,33343494,37.3851784,-122.0661376
80,FALSE,582509.7178,4137240.738,33438029,37.3782422,-122.0680494
81,FALSE,587325.2357,4132050.62,33440837,37.3310249,-122.014277
82,FALSE,587316.303,4131954.805,33440879,37.3301622,-122.0143891
83,FALSE,587304.1304,4134397.099,33619011,37.3521747,-122.0142388
84,FALSE,585692.6215,4135649.689,33619222,37.363614,-122.0322872
85,FALSE,588891.5342,4135945.151,33619908,37.3659758,-121.9961319
86,FALSE,591543.9427,4135780.712,33717345,37.3642358,-121.9662025
87,FALSE,591487.6754,4135698.386,33717352,37.3634994,-121.966848
88,FALSE,590983.8003,4138023.796,33784157,37.3845065,-121.9722514
89,FALSE,590499.0001,4137073.81,33784162,37.3759923,-121.9778431
90,FALSE,590500.7587,4136868.923,33784164,37.3741456,-121.9778483
91,FALSE,587601.5487,4139177.08,33784671,37.3952263,-122.0103152
92,FALSE,582312.0837,4139917.669,34153357,37.402386,-122.0699834
93,FALSE,591413.173,4135598.086,35854875,37.3626028,-121.9677016
94,FALSE,591336.2644,4134470.833,35854895,37.3524511,-121.968709
95,FALSE,591336.7049,4134454.838,35854898,37.3523069,-121.968706
96,FALSE,591226.4383,4133238.525,35854937,37.3413558,-121.9701006
97,FALSE,591432.3623,4132602.656,35854950,37.3356048,-121.9678546
98,FALSE,591577.5438,4131688.832,35854980,37.3273547,-121.9663288
