from_node,to_node,distance,travel_time,shape,loc,scale,avg_travel_time_from_day_profile
169,148,267.6291156,13.330074542509273,0.3622778288959035,0,12.433261048262567,11.796808870707522
170,2929,47.51163312,4.780676873484883,0.376577102149823,0,4.435122364328899,4.018660160561999
171,1218,125.0363217,13.09109910818658,0.2543116908210786,0,12.631338849673329,12.37264868774926
171,2348,344.5493305,44.3918284829213,0.2561169058749576,0,42.81269354640337,37.566194567905725
171,611,158.577318,19.765490245885506,0.3098870586136632,0,18.76926262656788,16.86937293212513
172,2596,123.4854103,14.474892153177098,0.3152891538993857,0,13.721707051163303,11.690032036134445
172,3873,87.99223597,9.036426992519637,0.2637223819526495,0,8.697451131569915,7.273050447498908
173,2862,492.8348316,49.19170373023336,0.3126345040986863,0,46.67166305939999,39.80440648927642
173,3450,214.5397566,25.14823274413689,0.3152891538993856,0,23.83967209688523,20.309902368882163
174,2826,318.0610527,25.80858647620689,0.3229318625647769,0,24.404977491348166,23.171152986231416
175,3357,6.424148194,0.935123196948622,0.3855594847032163,0,0.8645124134405234,0.7951544065703615
175,2456,114.8261742,14.397877809694592,0.3458436958359041,0,13.509035041657103,12.824856451849689
176,175,51.31171581,5.573167679936343,0.2983971778018587,0,5.31113368722728,5.209190988450735
177,2250,74.62432761,7.164341093926304,0.1940863518100911,0,7.008436279895889,6.9805730832277435
178,3555,37.81754758,2.5578802127029108,0.3458200724708757,0,2.399991259946281,2.319306060383503
179,1264,88.21119678,10.4489407940431,0.3312748218797721,0,9.853250604467986,9.485287296204154
180,3686,31.39202022,3.666269363906653,0.3139814831665301,0,3.4769555574265127,2.963762870001134
180,63,19.40874548,2.042852227012113,0.3064012255562194,0,1.942010714502732,1.8877863289146533
181,3407,1188.995625,81.5583364171914,0.3152891538993856,0,77.31453803276096,65.8671273983572
182,1933,209.8067987,24.503304757110868,0.3139814831665301,0,23.23803659635341,19.808142180274448
183,3388,18.49011997,1.7609285159413053,0.3103525577802759,0,1.6719277340874148,1.4428545598035754
183,2039,404.1895712,52.30111726229518,0.3152891538993855,0,49.57968611629587,42.23877662450552
184,1281,81.90763507,13.179818563143716,0.3679380971744367,0,12.267270087362547,10.889426592994255
185,2531,214.3101453,13.337713404642178,0.3048987494779338,0,12.685253497247333,12.448423255205476
186,3694,86.1701815,11.1093407330815,0.31398148316653,0,10.535691780178738,8.980641711446394
187,1709,112.1962064,10.817486022152124,0.3811780279403882,0,10.017782913131356,9.498336796209612
187,1835,112.2001461,8.368871295411301,0.2479096468909306,0,8.088186385921423,7.995306183594351
188,1709,148.6992591,15.214494438730071,0.3924368445883819,0,14.027386371395556,13.111935513149831
188,3364,121.6328852,12.987997508437898,0.3853103386250254,0,12.008453203179126,11.043368874019677
189,1887,215.574542,27.030561081254326,0.3458436958359041,0,25.361848577187164,24.07737239210499
189,1878,46.48724373,6.667558560418238,0.2999685229114811,0,6.351028286417857,5.477548695534328
189,1877,98.92111613,14.670041314822797,0.3060911761957344,0,13.947231177541028,11.945922870326696
190,3600,17.51410606,2.590452669992508,0.3406606265396633,0,2.434940376057049,2.1830821986714244
190,3599,19.18188999,1.9677084068268929,0.3187781031320493,0,1.863220944662357,1.6937305297151652
