request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state,cancellation_type,expected_wait_time,cancel_later_timestamp,no_show_stat
375,BasicRequest_no_show,1,41750,41750,35337;-1;-1,45482;-1;-1,,,,,785.4394560949639,6680.51,0:t_wait:597.5538339871928;t_drive:815.4394560949659;fare:668,,0,0,1,42347.553833987185,43196.10069651518,668,0,,,,False
376,BasicRequest_no_show,1,41860,41860,750;-1;-1,7986;-1;-1,,,,,596.1942628219914,4843.066,0:t_wait:706.240922650526;t_drive:626.1942628219913;fare:484,,0,0,13,42568.740430211124,43194.93469303311,484,0,,,,False
373,BasicRequest_no_show,1,41650,41650,12002;-1;-1,12521;-1;-1,,,,,498.92465071775706,4339.897000000001,0:t_wait:1054.3775784146128;t_drive:528.9246507177595;fare:433,,0,0,6,42709.20681249936,43241.57420609571,433,0,,,,False
383,BasicRequest_no_show,1,42050,42050,958;-1;-1,52134;-1;-1,,,,,787.5278011599955,6798.48,0:t_wait:438.9386877635261;t_drive:817.5278011599949;fare:679,,0,0,21,42488.93868776352,43304.28280601104,679,0,,,,False
366,BasicRequest_no_show,1,41360,41360,44423;-1;-1,18083;-1;-1,,,,,854.2159150092979,7046.811999999999,0:t_wait:1084.7608217710367;t_drive:884.2159150092994;fare:704,,0.0,0.0,12.0,42414.802975442864,43324.73726919965,704.0,0,,,,False
416,BasicRequest_no_show,1,43330,43330,29828;-1;-1,28477;-1;-1,,,,,697.9379912632473,5970.386999999999,0:,,,,,,,,0,,,,False
417,BasicRequest_no_show,1,43330,43330,14642;-1;-1,18586;-1;-1,,,,,541.370058289619,4393.514999999999,0:,,,,,,,,0,,,,False
368,BasicRequest_no_show,1,41430,41430,29852;-1;-1,25992;-1;-1,,,,,868.790947928381,8064.818,0:t_wait:645.5563105818437;t_drive:898.7909479283844;fare:806,,0,0,3,42075.556310581844,43339.44610469983,806,0,,,,False
377,BasicRequest_no_show,1,41880,41880,39073;-1;-1,47574;-1;-1,,,,,394.93277291201593,2745.009,0:t_wait:1061.3276095660258;t_drive:424.9327729120123;fare:274,,0,0,11,42935.91319772888,43344.5609203895,274,0,,,,False
418,BasicRequest_no_show,1,43360,43360,23835;-1;-1,23249;-1;-1,,,,,523.4828869844138,3836.2610000000004,0:,,,,,,,,0,,,,False
384,BasicRequest_no_show,1,42130,42130,24368;-1;-1,28649;-1;-1,,,,,685.5033147376773,6027.207999999999,0:t_wait:1104.7536221006958;t_drive:715.5033147376744;fare:602,43410,0,,,,,602,0,,,,True
419,BasicRequest_no_show,1,43420,43420,25696;-1;-1,29916;-1;-1,,,,,455.3899118069038,4131.733,0:,,,,,,,,0,,,,False
422,BasicRequest_no_show,1,43540,43540,13476;-1;-1,30258;-1;-1,,,,,275.12173256592246,2042.877,0:,,,,,,,,0,,,,False
381,BasicRequest_no_show,1,42040,42040,30339;-1;-1,28889;-1;-1,,,,,513.7537969043819,4322.192,0:t_wait:860.2480052846295;t_drive:653.3356516444182;fare:432,,0,0,16,42903.07339404276,43551.097276620116,432,0,,,,False
415,BasicRequest_no_show,1,43320,43320,41941;-1;-1,42014;-1;-1,,,,,107.24300648142128,648.0640000000001,0:t_wait:124.10435259740188;t_drive:137.24300648141798;fare:100,,0,0,24,43444.11494505332,43581.35795153474,100,0,,,,False
380,BasicRequest_no_show,1,42000,42000,46178;-1;-1,53090;-1;-1,,,,,745.2849293134892,5887.734,0:t_wait:834.2041933529908;t_drive:775.2849293134859;fare:588,,0,0,23,42834.20419335301,43617.13761006024,588,0,,,,False
388,BasicRequest_no_show,1,42280,42280,9540;-1;-1,12581;-1;-1,,,,,657.2324647904939,4410.597,0:t_wait:664.4818525465307;t_drive:687.232464790497;fare:441,,0,0,9,42946.510990464136,43630.4984633845,441,0,,,,False
371,BasicRequest_no_show,1,41600,41600,19132;-1;-1,30098;-1;-1,,,,,854.8720626188995,7326.43,0:t_wait:1072.430386797765;t_drive:1006.3411527891003;fare:732,,0,0,3,42677.8197305406,43699.31647496392,732,0,,,,False
395,BasicRequest_no_show,2,42580,42580,18782;-1;-1,29840;-1;-1,,,,,97.6857109020511,896.091,0:t_wait:1022.1433677177483;t_drive:127.68571090204932;fare:179,,0,0,2,43604.99035321287,43751.31142128589,179,0,,,,False
397,BasicRequest_no_show,1,42670,42670,2851;-1;-1,7472;-1;-1,,,,,321.13535441986187,2135.605,0:t_wait:718.6309689902191;t_drive:351.1353544198646;fare:213,,0,0,18,43432.36588755869,43762.19507156522,213,0,,,,False
430,BasicRequest_no_show,1,43790,43790,17872;-1;-1,29399;-1;-1,,,,,1147.8874280059656,9528.669999999998,0:,,,,,,,,0,,,,False
391,BasicRequest_no_show,2,42360,42360,3050;-1;-1,39096;-1;-1,,,,,380.4149657833095,2846.96,0:t_wait:1075.103158605074;t_drive:410.41496578331135;fare:569,,0,0,13,43464.9563106236,43868.55571185701,569,0,,,,False
420,BasicRequest_no_show,1,43440,43440,12581;-1;-1,11991;-1;-1,,,,,575.6886900516713,4819.569,0:t_wait:184.73429498409678;t_drive:605.6886900516693;fare:481,,0,0.0,9.0,43630.4984633845,44166.96980221976,481,0,,,,False
436,BasicRequest_no_show,1,44160,44160,50513;-1;-1,33895;-1;-1,,,,,524.1666096252106,3719.7300000000005,0:t_wait:1043.5163825061536;t_drive:554.1666096252084;fare:371,44170.0,0,,,,,371,0,Cancelled Later,17.391939708435892,44175.87903319105,False
400,BasicRequest_no_show,2,42800,42800,38345;-1;-1,3161;-1;-1,,,,,137.72969934470385,1288.298,0:t_wait:1199.050160766019;t_drive:167.72969934470166;fare:257,,0,0,14,43995.98007086885,44175.936442676124,257,0,,,,False
414,BasicRequest_no_show,4,43320,43320,39084;-1;-1,2386;-1;-1,,,,,316.2204721484805,3142.51,0:t_wait:466.4914209358758;t_drive:453.19406991110736;fare:1257,,0,0,21,43786.49142093588,44239.685490847005,1257,0,,,,False
399,BasicRequest_no_show,1,42790,42790,46416;-1;-1,49977;-1;-1,,,,,378.410952566486,3228.0060000000003,0:t_wait:600.1560763781163;t_drive:408.4109525664826;fare:322,,0,0,24,43819.51635967141,44237.41287129056,322,0,,,,False
412,BasicRequest_no_show,1,43190,43190,45749;-1;-1,41789;-1;-1,,,,,178.05840721598483,1271.1580000000001,0:t_wait:851.342958618945;t_drive:208.0584072159836;fare:127,,0,0,23,44094.24794978255,44294.657576797305,127,0,,,,False
406,BasicRequest_no_show,2,42990,42990,39147;-1;-1,7741;-1;-1,,,,,169.91115180909634,1532.1970000000001,0:t_wait:1165.2054878911804;t_drive:199.911151809094;fare:306,,0,0,8,44155.33819813554,44377.10260981862,306,0,,,,False
407,BasicRequest_no_show,1,43030,43030,51352;-1;-1,47526;-1;-1,,,,,623.7519774634869,5537.179,0:t_wait:710.7473585390762;t_drive:653.7519774634857;fare:553,,0,0,17,43748.233352443276,44427.139546823004,553,0,,,,False
408,BasicRequest_no_show,1,43030,43030,986;-1;-1,40974;-1;-1,,,,,206.9140164570552,1761.1229999999998,0:t_wait:1151.5361905679456;t_drive:236.91401645705628;fare:176,,0,0,18,44204.26424830835,44426.516986060036,176,0,,,,False
401,BasicRequest_no_show,1,42840,42840,42527;-1;-1,987;-1;-1,,,,,411.2656304494749,3254.286,0:t_wait:952.8514565477672;t_drive:441.265630449474;fare:325,,0,0,21,43928.628284808736,44430.43666722983,325,0,,,,False
405,BasicRequest_no_show,1,42980,42980,25251;-1;-1,36593;-1;-1,,,,,285.14335401615796,2036.605,0:t_wait:1171.0985661712039;t_drive:315.1433540161597;fare:203,,0,0,4,44109.652809370855,44445.78246483058,203,0,,,,False
423,BasicRequest_no_show,1,43600,43600,12508;-1;-1,9012;-1;-1,,,,,323.1887773068,3160.117,0:t_wait:280.8221104918266;t_drive:353.18877730680106;fare:316,,0,0,6,43903.992246306865,44466.64243395688,316,0,,,,False
428,BasicRequest_no_show,2,43730,43730,36929;-1;-1,42793;-1;-1,,,,,408.73784604890807,3194.491,0:t_wait:385.84609368002566;t_drive:438.73784604890534;fare:638,,0.0,0.0,1.0,44118.16470957768,44556.90255562659,638.0,0,,,,False
398,BasicRequest_no_show,1,42700,42700,29916;-1;-1,20091;-1;-1,,,,,674.5896641531999,9732.152000000006,0:t_wait:655.1970288472512;t_drive:704.5896641532017;fare:973,,0.0,0.0,5.0,43317.889430397256,44557.05775158793,973.0,0,,,,False
447,BasicRequest_no_show,1,44560,44560,27698;-1;-1,27571;-1;-1,,,,,945.3948751869923,11417.713,0:,,,,,,,,0,,,,False
402,BasicRequest_no_show,1,42880,42880,23038;-1;-1,24599;-1;-1,,,,,715.2474762991201,5886.357,0:t_wait:993.80871306466;t_drive:745.2474762991187;fare:588,,0,0,2,43905.57796410126,44562.493243817495,588,0,,,,False
426,BasicRequest_no_show,1,43650,43650,35557;-1;-1,51249;-1;-1,,,,,188.75886103217448,1558.508,0:t_wait:730.0389694757032;t_drive:218.75886103217636;fare:155,,0,0,23,44377.289619900854,44596.04848093304,155,0,,,,False
421,BasicRequest_no_show,1,43490,43490,14175;-1;-1,29859;-1;-1,,,,,486.566313839088,4337.501,0:t_wait:612.6150889055716;t_drive:516.5663138390883;fare:433,,0,0,7,44102.61508890556,44619.181402744645,433,0,,,,False
432,BasicRequest_no_show,1,43920,43920,44911;-1;-1,42014;-1;-1,,,,,354.9734367995103,2510.1980000000003,0:t_wait:324.49794537661364;t_drive:384.97343679951155;fare:251,,0,0,11,44247.54864498575,44632.52208178525,251,0,,,,False
425,BasicRequest_no_show,1,43630,43630,43842;-1;-1,42742;-1;-1,,,,,447.4568169003886,3633.496,0:t_wait:515.2411141099583;t_drive:477.45681690039055;fare:363,,0,0,15,44170.53933957671,44647.9961564771,363,0,,,,False
413,BasicRequest_no_show,3,43220,43220,28998;-1;-1,29079;-1;-1,,,,,419.1131477879447,3526.2690000000002,0:t_wait:964.5145499370628;t_drive:449.1131477879462;fare:1057,,0,0,16,44202.18201859798,44651.29516638591,1057,0,,,,False
433,BasicRequest_no_show,1,43950,43950,9207;-1;-1,12265;-1;-1,,,,,197.1545806396692,1513.904,0:t_wait:527.2443226987089;t_drive:227.15458063966798;fare:151,,0,0,9,44478.35921994629,44705.51380058596,151,0,,,,False
424,BasicRequest_no_show,1,43600,43600,983;-1;-1,34974;-1;-1,,,,,290.3719453519976,2076.5159999999996,0:t_wait:820.4963788494497;t_drive:320.37194535199524;fare:207,,0,0,13,44422.68767542868,44743.059620780674,207,0,,,,False
409,BasicRequest_no_show,1,43050,43050,23184;-1;-1,17285;-1;-1,,,,,520.6668399797442,3915.116,0:t_wait:1195.6010593073588;t_drive:550.6668399797418;fare:391,,0,0,12,44263.77128070805,44758.0954358918,391,0,,,,False
456,BasicRequest_no_show,1,44840,44840,43231;-1;-1,29877;-1;-1,,,,,246.62283759176748,2226.855,0:,,,,,,,,0,,,,False
434,BasicRequest_no_show,1,44040,44040,36670;-1;-1,39088;-1;-1,,,,,150.12544584081326,1263.125,0:t_wait:611.9163386921064;t_drive:180.1254458408148;fare:126,,0,0,14,44652.41260698548,44848.65656561463,126,0,,,,False
437,BasicRequest_no_show,1,44190,44190,3350;-1;-1,39096;-1;-1,,,,,373.5950550415957,2606.926,0:t_wait:294.9959023161646;t_drive:403.5950550415946;fare:260,,0,0,8,44499.3156943322,44902.9107493738,260,0,,,,False
440,BasicRequest_no_show,1,44260,44260,17906;-1;-1,27725;-1;-1,,,,,356.25720256788884,3072.478,0:t_wait:285.80951422677754;t_drive:386.2572025678892;fare:307,,0,0,3,44592.380899212934,44978.63810178081,307,0,,,,False
439,BasicRequest_no_show,1,44210,44210,39418;-1;-1,51810;-1;-1,,,,,195.29011387868357,1373.1260000000002,0:t_wait:643.929556229632;t_drive:225.29011387868377;fare:137,45020,0,,,,,137,0,,,,True
442,BasicRequest_no_show,1,44280,44280,35148;-1;-1,31828;-1;-1,,,,,348.28689319825975,3468.8419999999996,0:t_wait:423.37059632045566;t_drive:378.28689319825935;fare:346,,0,0,23,44708.20582833079,45083.06713759753,346,0,,,,False
455,BasicRequest_no_show,1,44780,44780,39090;-1;-1,53847;-1;-1,,,,,183.7508946509206,1300.775,0:t_wait:106.23898334379919;t_drive:213.75089465091878;fare:130,,0,0,14,44894.79965837366,45100.0561616093,130,0,,,,False
443,BasicRequest_no_show,1,44310,44310,28006;-1;-1,13769;-1;-1,,,,,388.8203321971595,4283.8150000000005,0:t_wait:381.8177516944488;t_drive:418.8203321971596;fare:428,,0,0,2,44695.81861086655,45115.49944931483,428,0,,,,False
445,BasicRequest_no_show,1,44400,44400,44423;-1;-1,50983;-1;-1,,,,,385.3614012622845,3202.225999999999,0:t_wait:303.2303173237451;t_drive:415.36140126228565;fare:320,,0,0,17,44705.16371958808,45112.90420317895,320,0,,,,False
467,BasicRequest_no_show,2,45120,45120,38767;-1;-1,51249;-1;-1,,,,,499.2353975665109,3979.0330000000004,0:t_wait:952.856586079637;t_drive:529.2353975665101;fare:795,45130,0,,,,,795,0,Cancelled Later,15.880943101327285,45135.35062072795,False
429,BasicRequest_no_show,1,43750,43750,1048;-1;-1,2640;-1;-1,,,,,331.99075507733767,2049.5789999999997,0:t_wait:462.8226537526716;t_drive:361.99075507733505;fare:204,,0,0,11,44793.196913565356,45159.26348585071,204,0,,,,False
471,BasicRequest_no_show,1,45230,45230,39641;-1;-1,22866;-1;-1,,,,,832.3580619157464,6635.656999999999,0:,,,,,,,,0,,,,False
472,BasicRequest_no_show,1,45230,45230,34216;-1;-1,44356;-1;-1,,,,,731.4375191872966,6918.500000000002,0:,,,,,,,,0,,,,False
475,BasicRequest_no_show,1,45320,45320,20305;-1;-1,19141;-1;-1,,,,,326.687701701387,2636.3230000000003,0:,,,,,,,,0,,,,False
448,BasicRequest_no_show,1,44660,44660,52238;-1;-1,988;-1;-1,,,,,354.08088420511376,3125.1830000000004,0:t_wait:221.45221150200086;t_drive:384.08088420511194;fare:312,,0,0.0,18.0,44912.53747105482,45352.28949243321,312,0,,,,False
476,BasicRequest_no_show,1,45360,45360,16551;-1;-1,25992;-1;-1,,,,,872.207102096876,7481.704,0:t_wait:1026.8674942793805;t_drive:902.2071020968797;fare:748,45360.0,0,,,,,748,0,Cancelled Later,17.114458237989673,45368.163763899924,False
465,BasicRequest_no_show,1,45060,45060,36929;-1;-1,47873;-1;-1,,,,,123.78252766541758,1060.5130000000001,0:t_wait:145.94125471154985;t_drive:153.78252766541846;fare:106,,0,0,10,45217.72571227877,45377.55965962042,106,0,,,,False
479,BasicRequest_no_show,1,45400,45400,15414;-1;-1,20800;-1;-1,,,,,293.97546487802094,2215.871,0:t_wait:97.63208703875716;t_drive:393.08545286716253;fare:221,45400,0,,,,,221,0,Cancelled Later,1.6272014506459527,45401.40803356973,False
482,BasicRequest_no_show,1,45440,45440,44276;-1;-1,2435;-1;-1,,,,,390.5705077822736,2932.508,0:,,,,,,,,0,,,,False
484,BasicRequest_no_show,1,45460,45460,44276;-1;-1,44342;-1;-1,,,,,inf,inf,0:,,,,,,,,0,,,,False
483,BasicRequest_no_show,1,45460,45460,8572;-1;-1,2667;-1;-1,,,,,223.65521429963422,1781.8609999999999,0:t_wait:526.0056131046294;t_drive:283.655214299637;fare:178,45460.0,0.0,,,,,178.0,0,Cancelled Later,8.766760218410491,45462.28367362395,False
453,BasicRequest_no_show,1,44720,44720,29840;-1;-1,18782;-1;-1,,,,,115.97171926863348,970.408,0:t_wait:613.6689743074312;t_drive:145.97171926863666;fare:100,,0,0,16,45341.46024658705,45484.51383056244,100,0,,,,False
462,BasicRequest_no_show,1,44990,44990,2387;-1;-1,3128;-1;-1,,,,,267.8700685194129,2353.191,0:t_wait:151.3142988229447;t_drive:346.52769413616625;fare:235,,0,0,18,45170.23672942712,45513.25864306749,235,0,,,,False
431,BasicRequest_no_show,1,43830,43830,48253;-1;-1,2435;-1;-1,,,,,625.5013288927141,4202.803,0:t_wait:1021.5951274536928;t_drive:655.5013288927148;fare:420,,0,0,24,44861.08068650635,45516.494268003764,420,0,,,,False
446,BasicRequest_no_show,3,44490,44490,34264;-1;-1,51249;-1;-1,,,,,374.82856803835716,2531.567,0:t_wait:887.4025010374971;t_drive:404.828568038356;fare:759,,0.0,0.0,4.0,45146.79621115957,45538.09123786835,759.0,0,,,,False
485,BasicRequest_no_show,1,45540,45540,33828;-1;-1,31816;-1;-1,,,,,236.79606478190846,1675.3870000000002,0:,,,,,,,,0,,,,False
435,BasicRequest_no_show,1,44160,44160,9737;-1;-1,12552;-1;-1,,,,,385.3296948034317,3245.535,0:t_wait:966.0523560671281;t_drive:415.3296948034331;fare:324,,0,0,9,45171.06353170946,45577.254445624,324,0,,,,False
486,BasicRequest_no_show,1,45600,45600,12552;-1;-1,9062;-1;-1,,,,,559.6255337654093,5022.394,0:,,,,,,,,0,,,,False
452,BasicRequest_no_show,1,44700,44700,15415;-1;-1,17000;-1;-1,,,,,91.35508395622826,870.9010000000001,0:t_wait:814.4255965950069;t_drive:121.35508395623037;fare:100,,0,0,5,45476.071124477734,45631.79054569552,100,0,,,,False
463,BasicRequest_no_show,1,45000,45000,33828;-1;-1,987;-1;-1,,,,,413.8189425197595,3458.036,0:t_wait:187.9957356945306;t_drive:443.8189425197561;fare:345,,0,0,8,45187.99573569453,45631.814678214294,345,0,,,,False
458,BasicRequest_no_show,1,44880,44880,29079;-1;-1,14492;-1;-1,,,,,569.6434476008794,5014.099,0:t_wait:245.15035042115778;t_drive:599.6434476008799;fare:501,,0,0,12,45133.00059540864,45713.524732646474,501,0,,,,False
438,BasicRequest_no_show,3,44200,44200,28493;-1;-1,18786;-1;-1,,,,,532.1948866283635,4537.349,0:t_wait:865.2214259017419;t_drive:562.1948866283637;fare:1361,,0,0,7,45086.42101106802,45764.75324951048,1361,0,,,,False
427,BasicRequest_no_show,1,43720,43720,50834;-1;-1,42973;-1;-1,,,,,1048.105694669688,8140.371,0:t_wait:657.0428658253586;t_drive:1078.1056946696845;fare:814,,0,0,10,44377.04286582533,45813.07968685518,814,0,,,,False
450,BasicRequest_no_show,1,44670,44670,23403;-1;-1,25308;-1;-1,,,,,275.0775515334878,2373.933,0:t_wait:972.2166641946751;t_drive:305.0775515334899;fare:237,,0,0,17,45650.212296858284,45943.44803949573,237,0,,,,False
494,BasicRequest_no_show,1,45990,45990,26739;-1;-1,24103;-1;-1,,,,,200.04468895039994,1278.3380000000002,0:,,,,,,,,0,,,,False
459,BasicRequest_no_show,1,44890,44890,33390;-1;-1,44356;-1;-1,,,,,477.20943740276783,3444.612,0:t_wait:655.9569197282981;t_drive:507.2094374027656;fare:344,,0.0,0.0,15.0,45544.54484548061,45999.2443462047,344.0,0,,,,False
495,BasicRequest_no_show,2,46000,46000,36842;-1;-1,33469;-1;-1,,,,,569.5457360334462,5216.589000000001,0:,,,,,,,,0,,,,False
451,BasicRequest_no_show,1,44700,44700,16735;-1;-1,28516;-1;-1,,,,,778.1413387691666,6458.663000000002,0:t_wait:487.03474956371065;t_drive:838.1413387691646;fare:645,,0,0,7,45216.8330048348,46041.90107707727,645,0,,,,False
498,BasicRequest_no_show,1,46200,46200,27813;-1;-1,29599;-1;-1,,,,,224.75966075961907,1668.1779999999999,0:,,,,,,,,0,,,,True
500,BasicRequest_no_show,1,46240,46240,20574;-1;-1,26911;-1;-1,,,,,383.1922340118354,1981.154,0:,,,,,,,,0,,,,False
460,BasicRequest_no_show,1,44900,44900,35041;-1;-1,35037;-1;-1,,,,,106.5763526316,1627.833,0:t_wait:1159.7405268441362;t_drive:136.57635263160046;fare:162,,0,0,1,46027.36131479256,46243.42592314799,162,0,,,,False
502,BasicRequest_no_show,1,46270,46270,27571;-1;-1,29617;-1;-1,,,,,1233.5875397911238,10916.682,0:,,,,,,,,0,,,,False
441,BasicRequest_no_show,1,44280,44280,53090;-1;-1,51249;-1;-1,,,,,567.6701729601101,4501.628000000001,0:t_wait:916.7507707574987;t_drive:597.6701729601118;fare:450,,0,0,23,45473.33229400746,46278.37205165552,450,0,,,,False
490,BasicRequest_no_show,1,45840,45840,22730;-1;-1,30568;-1;-1,,,,,184.64427824606003,1163.417,0:t_wait:250.8585532087527;t_drive:214.6442782460581;fare:116,,0,0,5,46090.85855320874,46305.5028314548,116,0,,,,False
478,BasicRequest_no_show,1,45380,45380,1809;-1;-1,750;-1;-1,,,,,359.73985524852026,2334.473,0:t_wait:613.2061039602268;t_drive:389.7398552485174;fare:233,,0,0,8,45997.558602236175,46364.2426779724,233,0,,,,False
488,BasicRequest_no_show,1,45720,45720,45747;-1;-1,48316;-1;-1,,,,,293.1708415163221,2903.995,0:t_wait:231.20888022005238;t_drive:427.8749218368903;fare:290,,0,0,23,45951.6838061806,46379.55872801749,290,0,,,,False
457,BasicRequest_no_show,1,44870,44870,11637;-1;-1,12377;-1;-1,,,,,500.00770980012055,3963.4539999999997,0:t_wait:919.5505053293236;t_drive:530.0077098001202;fare:396,,0,0,6,45873.68508881249,46398.64984378153,396,0,,,,False
507,BasicRequest_no_show,1,46410,46410,37664;-1;-1,46851;-1;-1,,,,,942.274527569941,10917.405999999999,0:,,,,,,,,0,,,,False
469,BasicRequest_no_show,1,45130,45130,35037;-1;-1,50250;-1;-1,,,,,622.434447454655,5339.3099999999995,0:t_wait:636.8410870598236;t_drive:652.4344474546524;fare:533,,0,0,14,45766.84108705982,46419.27553451448,533,0,,,,False
461,BasicRequest_no_show,1,44930,44930,2418;-1;-1,52012;-1;-1,,,,,838.6758752041603,9076.528999999999,0:t_wait:623.7405273803306;t_drive:868.6758752041569;fare:907,,0,0,11,45562.103744442196,46445.20333890479,907,0,,,,False
509,BasicRequest_no_show,1,46510,46510,44656;-1;-1,36592;-1;-1,,,,,534.6219298168681,4789.203,0:,,,,,,,,0,,,,False
513,BasicRequest_no_show,1,46590,46590,13790;-1;-1,28378;-1;-1,,,,,549.2692313241461,6126.081,0:,,,,,,,,0,,,,False
514,BasicRequest_no_show,1,46590,46590,30674;-1;-1,29858;-1;-1,,,,,400.65850489829893,3523.587,0:,,,,,,,,0,,,,False
473,BasicRequest_no_show,1,45250,45250,20305;-1;-1,15907;-1;-1,,,,,398.9486938752998,3539.6600000000003,0:t_wait:933.3610634926736;t_drive:428.94869387529616;fare:353,,0,0,12,46183.70909237719,46612.65778625249,353,0,,,,False
477,BasicRequest_no_show,5,45360,45360,45955;-1;-1,43418;-1;-1,,,,,287.749356662865,2032.2559999999999,0:t_wait:512.7329891604822;t_drive:317.7493566628618;fare:1016,,0,0,4,46310.99886713009,46628.74822379296,1016,0,,,,False
444,BasicRequest_no_show,1,44350,44350,38887;-1;-1,52728;-1;-1,,,,,1192.4887395801861,12290.282,0:t_wait:1087.9946953503459;t_drive:1222.4887395801852;fare:1229,,0,0,1,45431.76866024696,46691.587616503326,1229,0,,,,False
454,BasicRequest_no_show,1,44770,44770,14723;-1;-1,22164;-1;-1,,,,,1013.6902370126807,8223.455000000002,0:t_wait:946.6424108104547;t_drive:1043.6902370126772;fare:822,,0.0,0.0,16.0,45715.75838507653,46711.134875418975,822.0,0,,,,False
516,BasicRequest_no_show,1,46720,46720,34335;-1;-1,39484;-1;-1,,,,,638.5528305167611,4979.607,0:,,,,,,,,0,,,,False
464,BasicRequest_no_show,1,45040,45040,9225;-1;-1,8970;-1;-1,,,,,829.4446471036729,6969.147,0:t_wait:828.3095135897602;t_drive:859.4446471036717;fare:696,,0,0,21,45868.30951358977,46727.75416069342,696,0,,,,False
